M20002661169|20170628|86|2156837.54
hzfh150374|8030.00|8000.00|30.00
hzfh150351|20005.00|20005.00|0.00
hzfh1470|25000.00|5000.00|20000.00
hzfh455|515355.00|0.00|515355.00
hzfh150214|20050.00|0.00|20055.00
hzfh3612|301.24|0.00|301.24
hzfh3506|301.24|0.00|301.24
hzfh2129|2518.00|0.00|2518.00
hzfh3603|301.24|0.00|301.24
hzfh3601|12752.91|0.00|12752.91
hzfh1503|30000.00|180.00|157631.25
hzfh986|0.00|1000.00|0.00
hzfh998|400.00|0.00|400.00
hzfh3440|100.00|50100.00|0.00
hzfh2124|40000.00|40000.00|0.00
hzfh3593|301.24|0.00|301.24
hzfh150402|300.00|0.00|300.00
hzfh825|502.07|0.00|602.07
hzfh3665|0.00|300.00|0.00
hzfh999|0.00|300.00|0.00
hzfh3658|0.00|20000.00|50.00
hzfh150413|20100.00|0.00|20100.00
hzfh150368|50705.00|10700.00|40005.00
hzfh970|37500.00|112400.00|100.00
hzfh3600|301.24|0.00|301.24
hzfh3539|301.24|0.00|301.24
hzfh3605|1004.16|0.00|1004.16
hzfh3505|301.24|0.00|301.24
hzfh3525|0.00|100000.00|18022.16
hzfh150407|300.00|0.00|300.00
hzfh2336|0.00|300.00|0.00
hzfh2665|10000.00|0.00|10000.00
hzfh150001|0.00|1100.43|1440.47
hzfh320|20050.00|20000.00|50.00
hzfh150378|300.00|0.00|300.00
hzfh3989|5000.00|0.00|5000.00
hzfh150390|500.00|0.00|500.00
hzfh3664|0.00|300.00|0.00
hzfh3645|0.00|3000.00|15.00
hzfh3562|0.00|300.00|0.00
hzfh150314|0.00|300.00|5.00
hzfh150260|300.00|0.00|300.00
hzfh150371|29350.00|20000.00|9350.00
hzfh150364|20000.00|0.00|20000.00
hzfh150294|20100.00|20000.00|100.00
hzfh520|60045.84|20285.84|39760.00
hzfh423|10000.00|10000.00|0.00
hzfh3591|301.24|0.00|301.24
hzfh150359|0.00|300.00|5.00
hzfh3526|0.00|10000.00|133.33
hzfh1776|0.00|5000.00|0.00
hzfh230|21000.00|0.00|21000.00
hzfh1035|500000.00|1023950.00|975000.00
hzfh3570|0.00|301.24|0.00
hzfh2945|6000.00|6000.00|0.00
hzfh150324|1000.00|1300.00|0.00
hzfh3986|2000.00|2000.00|0.00
hzfh3675|1000.00|1000.00|0.00
hzfh1496|20000.00|0.00|20000.00
hzfh3420|502.07|0.00|502.07
hzfh2465|1004.16|0.00|1004.16
hzfh2486|0.00|300.00|29700.00
hzfh150119|0.00|300.00|5.00
hzfh150091|0.00|10000.00|5.00
hzfh150000|26924.12|0.00|96552.52
hzfh747|20050.00|20000.00|10050.00
hzfh1100|12300.00|12300.00|0.00
hzfh150396|10750.00|10750.00|0.00
hzfh757|40000.00|40000.00|0.00
hzfh3613|502.07|0.00|502.07
hzfh3588|502.07|0.00|502.07
hzfh3592|301.24|0.00|301.24
hzfh150348|0.00|300.00|5.00
hzfh150361|0.00|5000.00|5.00
hzfh78|0.00|30000.00|50.00
hzfh137|0.00|20000.00|50.00
hzfh2759|0.00|10000.00|41.66
hzfh3672|0.00|20000.00|3500.00
hzfh521|100000.00|1500.00|98500.00
hzfh1835|300.00|0.00|300.00
hzfh3594|301.24|0.00|301.24
hzfh3607|301.24|0.00|301.24
hzfh150357|0.00|300.00|5.00
hzfh150278|0.00|3000.00|5.00
hzfh859|0.00|20000.00|50.00
hzfh150159|0.00|300.00|5.00
