M20002661169|20170624|86|280428.29
2017062422033621819295|2017062411100210833840509820|3009|0.56|S|2017-06-24 22:04:00||hzfh150001|hzfh2119|
2017062422033622319296|2017062411100210833840509821|3009|0.56|S|2017-06-24 22:04:00||hzfh150001|hzfh3253|
2017062422033623119297|2017062411100210833840509822|3009|0.56|S|2017-06-24 22:04:00||hzfh150001|hzfh3447|
2017062422033623719298|2017062411100210833840509823|3009|0.56|S|2017-06-24 22:04:00||hzfh150001|hzfh3454|
2017062422033624119299|2017062411100210833840509824|3009|0.56|S|2017-06-24 22:04:00||hzfh150001|hzfh3434|
2017062422033624419300|2017062411100210833840509825|3009|0.56|S|2017-06-24 22:04:00||hzfh150001|hzfh3458|
2017062422033624819301|2017062411100210833840509826|3009|0.56|S|2017-06-24 22:04:00||hzfh150001|hzfh3391|
2017062422033625219302|2017062411100210833840509827|3009|1.87|S|2017-06-24 22:04:00||hzfh150001|hzfh868|
2017062422033625619303|2017062411100210833840509828|3009|18.75|S|2017-06-24 22:04:00||hzfh150001|hzfh2759|
2017062422033626019304|2017062411100210833840509829|3009|1.50|S|2017-06-24 22:04:00||hzfh150001|hzfh2017|
2017062422033626419305|2017062411100210833840509830|3009|0.56|S|2017-06-24 22:04:00||hzfh150001|hzfh3392|
2017062422033626819306|2017062411100210833840509831|3009|0.56|S|2017-06-24 22:04:00||hzfh150001|hzfh3438|
2017062422033627119307|2017062411100210833840509832|3009|0.56|S|2017-06-24 22:04:00||hzfh150001|hzfh3390|
2017062422033627519308|2017062411100210833840509833|3009|0.56|S|2017-06-24 22:04:00||hzfh150001|hzfh3492|
2017062422033627919309|2017062411100210833840509834|3009|1.87|S|2017-06-24 22:04:00||hzfh150001|hzfh3493|
2017062422033628319310|2017062411100210833840509835|3009|0.56|S|2017-06-24 22:04:00||hzfh150001|hzfh3483|
2017062422033628719311|2017062411100210833840509836|3009|0.93|S|2017-06-24 22:04:00||hzfh150001|hzfh1043|
2017062422033629019312|2017062411100210833840509837|3009|5.25|S|2017-06-24 22:04:00||hzfh150001|hzfh3494|
2017062423000268432356|2017062411100190833340399044|3006|20000.00|S|2017-06-24 23:02:00|hzfh150079|||
2017062422033957411315|2017062411100190836440561916|3007|20045.84|S|2017-06-24 22:04:00|hzfh609|||
2017062422032372711290|2017062411100190833840535257|3007|20045.84|S|2017-06-24 22:04:00|hzfh601|||
