M20002661169|20170630|13|688174.43
2017062915325259702479|2017062911100210855948184594|2001|600.00|S|2017-06-30 09:11:00|W_UCF_PAY|hzfh150423|
2017063014085142402126|2017063011100210856839706487|2001|301.24|S|2017-06-30 14:21:00|W_UCF_PAY|hzfh3624|
2017062917503636802575|2017062911100210856248231843|2001|301.24|S|2017-06-30 09:11:00|W_UCF_PAY|hzfh3607|
2017063013042445202067|2017063011100210858639671949|2001|5020.82|S|2017-06-30 13:20:23|W_UCF_PAY|hzfh3691|
2017063013115951302075|2017063011100210856839704797|2001|5020.82|S|2017-06-30 13:31:00|W_UCF_PAY|hzfh3669|
2017063008445637602719|2017063011100210857839730166|2001|1707.07|S|2017-06-30 09:10:17|W_UCF_PAY|hzfh2627|
2017063009072580302758|2017063011100210856839702571|2001|515355.00|S|2017-06-30 09:53:00|W_UCF_PAY|hzfh455|
2017063013143784402081|2017063011100210857839732479|2001|301.24|S|2017-06-30 13:31:00|W_UCF_PAY|hzfh3627|
2017062917271035302549|2017062911100210856148199384|2001|78402.00|S|2017-06-30 09:17:00|W_UCF_PAY|hzfh521|
2017063010532806702961|2017063011100210857839730500|2001|15.00|S|2017-06-30 11:11:00|W_UCF_PAY|hzfh150425|
2017062918231459302590|2017062911100210855948186347|2001|40000.00|F|2017-06-30 10:06:05|W_UCF_PAY|hzfh150000|
2017062918233915802592|2017062911100210855148258281|2001|16150.00|F|2017-06-30 10:06:06|W_UCF_PAY|hzfh150000|
2017062918243807702594|2017062911100210855148258283|2001|25000.00|F|2017-06-30 10:06:06|W_UCF_PAY|hzfh150000|
