M20002661169|20170626|93|2328164.56
hzfh832|10000.00|10000.00|0.06
hzfh3516|301.24|0.00|301.24
hzfh723|1.71|14.00|156.21
hzfh150107|300.00|300.00|0.00
hzfh150214|5.00|20000.00|5.00
hzfh2129|9439.16|0.00|9439.16
hzfh2343|5020.82|5000.00|20.82
hzfh150146|400000.00|600000.00|0.00
hzfh1503|91998.00|122066.75|127811.25
hzfh150094|5.00|3000.00|5.00
hzfh2837|0.00|30000.00|0.00
hzfh1011|0.00|100000.00|0.00
hzfh2931|0.00|16000.00|50.00
hzfh150224|600.00|300.00|300.00
hzfh2773|0.00|2500.00|0.00
hzfh3273|0.00|2500.00|0.00
hzfh3677|300.00|300.00|0.00
hzfh150178|300.00|300.00|0.00
hzfh150283|15070.00|5000.00|10070.00
hzfh150279|305.00|300.00|5.00
hzfh150158|405.00|300.00|105.00
hzfh194|70000.00|420.00|69595.00
hzfh2659|0.00|50000.00|0.00
hzfh3665|300.00|0.00|300.00
hzfh150105|305.00|300.00|5.00
hzfh4100|0.00|9900.00|30.00
hzfh3194|0.00|50000.00|0.00
hzfh150200|0.00|6000.00|0.00
hzfh3658|20050.00|0.00|20050.00
hzfh150009|0.00|300.00|0.00
hzfh3549|3012.49|0.00|3012.49
hzfh150111|305.00|300.00|5.00
hzfh1815|0.00|301.24|0.00
hzfh2627|1707.07|0.00|1707.07
hzfh3525|200148.00|100000.00|118022.16
hzfh3681|0.00|23600.00|0.00
hzfh3576|0.00|10000.00|0.00
hzfh150298|305.00|300.00|5.00
hzfh992|500.00|500.00|0.00
hzfh102|300.00|300.00|0.00
hzfh150001|5.00|994.05|3263.40
hzfh150003|999.00|0.00|1107.34
hzfh1136|10000.00|10000.00|0.00
hzfh3664|300.00|0.00|300.00
hzfh150314|300.00|0.00|300.00
hzfh915|0.00|20000.00|30.00
hzfh1248|5000.00|5000.00|0.00
hzfh3662|0.00|300.00|0.00
hzfh3526|42133.33|32000.00|10133.33
hzfh150277|200250.00|20250.00|180000.00
hzfh3494|5018.00|15000.00|79.66
hzfh150213|24000.00|20000.00|4000.00
hzfh520|20045.84|20045.84|0.00
hzfh1776|100050.00|100000.00|50.00
hzfh150147|0.00|50100.00|0.00
hzfh1473|39900.00|39900.00|59782.00
hzfh1758|20050.00|20000.00|50.00
hzfh85|3000.00|3000.00|0.00
hzfh3509|0.00|301.24|0.00
hzfh44|0.00|2500.00|0.00
hzfh792|20050.00|0.00|20050.00
hzfh1784|0.00|100.67|0.00
hzfh3570|301.24|0.00|301.24
hzfh1239|0.00|200000.00|0.00
hzfh1035|1500000.00|56250.00|1443750.00
hzfh3438|0.00|10301.24|50.00
hzfh187|200.00|0.00|200.00
hzfh2486|30000.00|0.00|30000.00
hzfh1493|0.00|1004.16|0.00
hzfh3568|301.24|0.00|301.24
hzfh747|13950.00|5000.00|8950.00
hzfh78|30050.00|0.00|30050.00
hzfh137|20050.00|0.00|20050.00
hzfh150000|56678.93|0.00|69612.06
hzfh150257|505.00|500.00|5.00
hzfh1101|50000.00|0.00|50044.00
hzfh3514|0.00|301.24|0.00
hzfh150181|0.00|5.00|0.00
hzfh3458|0.00|301.24|0.00
hzfh3493|0.00|1004.16|0.00
hzfh150134|5.00|5.00|300.00
hzfh444|5000.00|5000.00|0.00
hzfh1019|0.00|5000.00|0.00
hzfh150232|5.00|300.00|5.00
hzfh685|1.00|16.00|90.02
hzfh3594|0.00|5.00|0.00
hzfh2590|10041.66|0.00|10041.66
hzfh196|40.00|11.28|1039.03
hzfh859|20000.00|0.00|20000.00
hzfh3390|0.00|300.00|1.24
hzfh938|10.03|10.00|207.88
hzfh3701|0.00|3000.00|15.00
hzfh150278|4105.00|1100.00|3005.00
