M20002661169|20170627|14|1064990.22
2017062711310995402800|2017062711100210846059383503|2001|500000.00|S|2017-06-27 13:31:00|W_UCF_PAY|hzfh1035|
2017062710414993702769|2017062711100210844059385280|2001|301.24|S|2017-06-27 11:14:00|W_UCF_PAY|hzfh2119|
2017062711322384002806|2017062711100210846159384918|2001|460000.00|S|2017-06-27 13:31:00|W_UCF_PAY|hzfh1035|
2017062707582937202673|2017062711100210844059382646|2001|803.33|S|2017-06-27 09:51:00|W_UCF_PAY|hzfh2017|
2017062715304609702012|2017062711100210845859299668|2001|301.00|S|2017-06-27 17:28:00|W_UCF_PAY|hzfh3499|
2017062709423134502695|2017062711100210845859290064|2001|3012.49|S|2017-06-27 11:45:00|W_UCF_PAY|hzfh3549|
2017062617461133202450|2017062611100210838140549431|2001|5.00|S|2017-06-27 09:51:00|W_UCF_PAY|hzfh150105|
2017062618584698302492|2017062611100210839436941366|2001|295.00|S|2017-06-27 10:01:00|W_UCF_PAY|hzfh150224|
2017062614592051002313|2017062611100210838140546197|2001|50044.00|S|2017-06-27 09:51:00|W_UCF_PAY|hzfh1101|
2017062615215637002335|2017062611100210838740584732|2001|105.00|S|2017-06-27 09:53:00|W_UCF_PAY|hzfh150158|
2017062619461971702520|2017062611100210842937152888|2001|9439.16|S|2017-06-27 09:51:00|W_UCF_PAY|hzfh2129|
2017062614001413402232|2017062611100210838740584485|2001|1002.00|S|2017-06-27 09:54:00|W_UCF_PAY|hzfh150003|
2017062617255760302434|2017062611100210837840521271|2001|19880.00|S|2017-06-27 09:47:00|W_UCF_PAY|hzfh1473|
2017062617214383002432|2017062611100210838140548756|2001|19802.00|S|2017-06-27 09:47:00|W_UCF_PAY|hzfh194|
