M20002661169|20170723|43|3291897.25
hzfh151293|10050.00|0.00|30050.00
hzfh150374|15000.00|15000.00|0.00
hzfh2318|1000.00|0.00|1000.00
hzfh689|120000.00|1620.00|1552416.00
hzfh151409|40005.00|0.00|40005.00
hzfh194|0.00|121045.84|52.96
hzfh150446|0.00|300000.00|150.00
hzfh150456|30000.00|9000.00|21000.00
hzfh418|1000.00|0.00|1003.47
hzfh151095|0.00|300.00|0.00
hzfh2124|1010.00|0.00|1010.00
hzfh124|20000.00|20000.00|0.00
hzfh150612|20045.83|0.00|20045.83
hzfh151292|300.00|0.00|300.00
hzfh150368|20000.00|20000.00|0.00
hzfh151381|3000.00|0.00|3000.00
hzfh3681|0.00|20100.00|23.33
hzfh3629|300.00|0.00|300.00
hzfh150001|0.00|335.00|4.15
hzfh464|100000.00|0.00|100000.00
hzfh3444|50200.00|0.00|80200.00
hzfh151377|2005.00|2000.00|5.00
hzfh487|6000.00|0.00|6000.00
hzfh151338|100000.00|0.00|200000.00
hzfh520|0.00|50500.00|40.48
hzfh151317|50.00|0.00|10050.00
hzfh150629|0.00|200.00|100.00
hzfh2072|1010.00|0.00|1010.00
hzfh2887|1010.00|0.00|1010.00
hzfh1457|49490.00|39900.00|9590.00
hzfh151408|2005.00|0.00|2005.00
hzfh151275|4000.00|0.00|4000.00
hzfh151334|5.00|17500.00|5.00
hzfh150000|65620.01|0.00|370066.82
hzfh521|800000.00|64000.00|736050.16
hzfh151023|100.00|20000.00|100.00
hzfh151411|2000.00|0.00|2000.00
hzfh1779|50000.00|100000.00|0.00
hzfh1516|48480.00|0.00|48480.00
hzfh150475|50100.00|50000.00|100.00
hzfh45|50500.00|0.00|50624.05
hzfh151128|0.00|300000.00|100.00
hzfh150765|0.00|6000.00|0.00
