hzfh150454|0.00|306.24|0.00
hzfh150128|0.00|1000.00|9.16
hzfh115|223.67|0.00|223.67
hzfh1822|185.82|0.00|185.82
hzfh137|984.33|0.00|1034.33
hzfh39|313.74|0.00|313.74
hzfh358|0.32|0.00|0.32
hzfh3583|2.08|3000.00|2.08
hzfh1608|7400.65|0.00|7400.65
hzfh1910|255.55|0.00|255.55
hzfh3672|342.04|356.20|0.00
hzfh2227|42.01|0.00|42.01
hzfh2230|66.73|0.00|66.73
hzfh747|50.00|10225.00|50.00
hzfh3814|0.06|0.00|0.06
hzfh14|107.50|0.00|107.50
hzfh3950|0.00|301.24|0.00
hzfh184|20.25|0.00|20.25
hzfh1701|50.00|0.00|50.00
hzfh68|1.04|0.00|1.04
hzfh1038|0.00|1000.00|0.00
hzfh521|202000.00|202000.00|52.16
hzfh437|0.00|10000.00|13517.50
hzfh23|0.00|1010.00|0.00
hzfh357|1525.49|0.00|1525.49
hzfh150999|3605.00|20000.00|5.00
hzfh361|0.00|450.00|20000.00
hzfh150357|0.00|306.00|0.24
hzfh150384|0.00|306.00|0.24
hzfh3065|0.00|1010.00|0.00
hzfh150159|0.00|306.24|0.00
hzfh345|1.08|0.00|1.08
hzfh2398|500000.00|500000.00|0.00
hzfh93|880.95|0.00|880.95
hzfh114|226.95|0.00|226.95
hzfh3657|576.96|0.00|576.96
hzfh813|3.67|0.00|3.67
hzfh316|350.29|350.00|0.29
hzfh3328|0.12|0.00|0.12
hzfh58|1980.99|0.00|1980.99
hzfh150773|30030.00|30000.00|80.00
hzfh457|156.25|0.00|156.25
hzfh150102|0.22|301.46|0.00
hzfh45|124.05|0.00|124.05
hzfh32|3.43|0.00|3.43
hzfh150484|19079.16|19079.16|0.00
hzfh3594|754.36|0.00|754.36
hzfh3770|4.16|0.00|187.49
hzfh801|50000.00|56900.00|0.00
hzfh2760|70000.00|70000.00|0.00
hzfh151089|300.00|0.00|300.00
hzfh938|1.00|30.00|180.13
hzfh196|85.00|2.58|1097.33
hzfh685|1.03|10.00|177.36
