M20002661169|20170708|28|885765.38
hzfh150665|2000.00|18000.00|50000.00
hzfh219|10500.00|10500.00|0.00
hzfh150200|10020.00|10000.00|50.00
hzfh194|150000.00|59875.00|375723.64
hzfh150491|0.00|52100.00|100.00
hzfh150663|305.00|300.00|5.00
hzfh150685|50050.00|15000.00|35050.00
hzfh150368|19500.00|19500.00|0.00
hzfh150509|0.00|7900.00|30.00
hzfh150001|0.00|110.00|16526.47
hzfh62|1010.00|0.00|1110.00
hzfh150597|40000.00|0.00|40000.00
hzfh150479|0.00|800.00|200.00
hzfh150662|500.00|300.00|200.00
hzfh2527|1010.00|0.00|1010.00
hzfh336|0.00|1000.00|2030.00
hzfh1473|20000.00|120.00|39958.00
hzfh19|0.00|1000.00|0.00
hzfh150680|300.00|300.00|0.00
hzfh259|1010.00|0.00|1010.00
hzfh150688|10000.00|0.00|10000.00
hzfh947|0.00|13000.00|0.00
hzfh150681|305.00|300.00|5.00
hzfh150513|10000.00|0.00|10000.00
hzfh150000|9495.00|0.00|255287.27
hzfh1710|4545.00|0.00|4545.00
hzfh801|42925.00|0.00|42925.00
hzfh45|20000.00|20000.00|0.00
