M20002661169|20170709|54|3303205.92
hzfh150374|56000.00|56000.00|30.00
hzfh2765|1010.00|0.00|1010.00
hzfh1456|6025.00|0.00|6025.00
hzfh150118|3112.91|0.00|3117.91
hzfh150665|100.00|50100.00|0.00
hzfh150694|50100.00|50000.00|100.00
hzfh150499|0.00|200000.00|0.00
hzfh150352|0.00|300.00|50.00
hzfh690|500000.00|40000.00|1390500.00
hzfh1011|0.00|200000.00|0.00
hzfh150677|30100.00|0.00|30100.00
hzfh2824|1010.00|0.00|1010.00
hzfh684|301.24|0.00|301.24
hzfh1403|2000.00|0.00|2000.00
hzfh150692|50215.00|50015.00|200.00
hzfh150593|10115.00|102900.00|7115.00
hzfh194|50000.00|1375.00|424348.64
hzfh418|0.00|40000.00|0.06
hzfh1844|15150.00|0.00|15150.00
hzfh2762|3030.00|0.00|3030.00
hzfh3576|10041.66|0.00|10041.66
hzfh1656|10000.00|10000.00|0.00
hzfh150685|100.00|35000.00|150.00
hzfh150509|15050.00|0.00|15080.00
hzfh1063|10000.00|0.00|10000.00
hzfh150597|10195.00|50000.00|195.00
hzfh1732|1010.00|0.00|1010.00
hzfh150001|115.00|1317.49|15323.98
hzfh150689|10000.00|10000.00|0.00
hzfh150585|0.00|50000.00|0.00
hzfh324|0.00|9000.00|90.00
hzfh595|5000.00|0.00|5001.24
hzfh150706|300.00|0.00|300.00
hzfh520|20000.00|50620.00|19903.00
hzfh1776|10100.00|0.00|10100.00
hzfh1473|900000.00|80045.84|859912.16
hzfh3590|301.24|0.00|301.24
hzfh3452|400000.00|400000.00|0.00
hzfh150690|10050.00|10000.00|50.00
hzfh313|15000.00|13800.00|1551.24
hzfh150496|20000.00|19700.00|300.00
hzfh2828|3030.00|0.00|3030.00
hzfh1712|32200.00|32200.00|0.00
hzfh1820|20000.00|0.00|20000.00
hzfh150524|20095.00|20000.00|100.00
hzfh3599|301.24|0.00|301.24
hzfh150000|101495.04|0.00|356782.31
hzfh1779|10000.00|10000.00|0.00
hzfh150587|250.00|30100.00|155.00
hzfh437|30000.00|21000.00|9000.00
hzfh137|20000.00|0.00|20050.00
hzfh150655|300.00|0.00|300.00
hzfh150704|1005.00|0.00|1005.00
hzfh801|16160.00|0.00|59085.00
