M20002661169|20170714|42|733174.04
2017071410022142101959|2017071411100210911139625956|1002|20000.00|S|2017-07-14 10:04:00|R_UCF_PAY|hzfh3783|2|
2017071410150275701974|2017071411100210911139626072|1002|10000.00|S|2017-07-14 10:19:00|R_UCF_PAY|hzfh1740|2|
2017071410595577401994|2017071411100210911139628290|1002|185.00|S|2017-07-14 11:01:00|R_UCF_PAY|hzfh1787|2|
2017071411135726501002|2017071411100210911139629164|1002|10000.00|S|2017-07-14 11:15:00|R_UCF_PAY|hzfh150906|2|
2017071411592903101048|2017071411100210911139629898|1002|1200.00|S|2017-07-14 12:01:00|R_UCF_PAY|hzfh150278|2|
2017071412010569501052|2017071411100210911139629911|1002|1100.00|S|2017-07-14 12:02:00|R_UCF_PAY|hzfh150278|2|
2017071413122243701102|2017071411100210911139632083|1002|1500.00|S|2017-07-14 13:13:00|R_UCF_PAY|hzfh150368|2|
2017071414424977301153|2017071411100210911139634598|1001|10000.00|S|2017-07-14 14:47:00|R_UCF_PAY|hzfh150001|1|
2017071401354975301919|2017071411100210911539651362|1002|9895.00|S|2017-07-14 01:37:00|R_UCF_PAY|hzfh150723|2|
2017071403250052001922|2017071411100210911539651376|1002|50000.00|S|2017-07-14 03:26:00|R_UCF_PAY|hzfh801|2|
2017071409551245901943|2017071411100210911539652260|1002|20000.00|S|2017-07-14 09:56:00|R_UCF_PAY|hzfh150008|2|
2017071409585406101951|2017071411100210911539652291|1002|10000.00|S|2017-07-14 10:00:00|R_UCF_PAY|hzfh1280|2|
2017071410222386501981|2017071411100210911539652501|1002|7600.00|S|2017-07-14 10:25:00|R_UCF_PAY|hzfh1740|2|
2017071411142554901004|2017071411100210911539655377|1001|243.50|S|2017-07-14 11:19:00|R_UCF_PAY|hzfh1064|1|
2017071411195962301009|2017071411100210911539655463|1001|5756.50|S|2017-07-14 11:23:00|R_UCF_PAY|hzfh1064|1|
2017071413333501701114|2017071411100210911539658644|1002|50000.00|S|2017-07-14 13:35:00|R_UCF_PAY|hzfh150368|2|
2017071413475247401125|2017071411100210911539658807|1001|20045.84|S|2017-07-14 13:50:27|R_UCF_PAY|hzfh194|1|
2017071410134271401972|2017071411100210914139684197|1002|5000.00|S|2017-07-14 10:15:00|R_UCF_PAY|hzfh150700|2|
2017071410165968001978|2017071411100210914139684215|1002|1000.00|S|2017-07-14 10:18:00|R_UCF_PAY|hzfh150700|2|
2017071410234707301983|2017071411100210914139684321|1002|23000.00|S|2017-07-14 10:25:00|R_UCF_PAY|hzfh150700|2|
2017071410572429201991|2017071411100210914139686135|1002|2000.00|S|2017-07-14 10:58:00|R_UCF_PAY|hzfh85|2|
2017071411291429701019|2017071411100210914139687330|1002|12000.00|S|2017-07-14 11:30:00|R_UCF_PAY|hzfh150833|2|
2017071411435734301037|2017071411100210914139687572|1001|3980.00|S|2017-07-14 11:47:00|R_UCF_PAY|hzfh150880|1|
2017071411491786501039|2017071411100210914139687633|1001|100.00|S|2017-07-14 11:51:00|R_UCF_PAY|hzfh150880|1|
2017071412004669001050|2017071411100210914139687748|1001|102250.00|S|2017-07-14 12:13:00|R_UCF_PAY|hzfh392|1|
2017071414351635201147|2017071411100210914139692117|1001|1563.33|S|2017-07-14 14:37:00|R_UCF_PAY|hzfh150001|1|
2017071414380550201151|2017071411100210914139692166|1001|17486.13|S|2017-07-14 14:39:00|R_UCF_PAY|hzfh150001|1|
2017071415284740601161|2017071411100210914139695333|1002|16000.00|S|2017-07-14 15:30:00|R_UCF_PAY|hzfh150368|2|
2017071415520822601169|2017071411100210914139696039|1002|3000.00|S|2017-07-14 15:53:00|R_UCF_PAY|hzfh595|2|
2017071418281237801205|2017071411100210914139737760|1002|50000.00|S|2017-07-14 18:30:00|R_UCF_PAY|hzfh150885|2|
2017071407313797701927|2017071411100210914539739346|1002|300.00|S|2017-07-14 07:33:00|R_UCF_PAY|hzfh150670|2|
2017071413135747601104|2017071411100210914539746377|1002|366.26|S|2017-07-14 13:15:00|R_UCF_PAY|hzfh150368|2|
2017071416425576401182|2017071411100210914539753708|1002|50000.00|S|2017-07-14 16:44:00|R_UCF_PAY|hzfh150860|2|
2017071418144303701200|2017071411100210914539794630|1002|100.00|S|2017-07-14 18:16:00|R_UCF_PAY|hzfh418|2|
2017071418294884101207|2017071411100210914539794699|1002|50000.00|S|2017-07-14 18:31:00|R_UCF_PAY|hzfh150885|2|
2017071420030019701228|2017071411100210915138272322|1002|306.24|S|2017-07-14 20:04:00|R_UCF_PAY|hzfh150359|2|
2017071421314604101237|2017071411100210915138275228|1002|306.24|S|2017-07-14 21:33:00|R_UCF_PAY|hzfh150111|2|
2017071419534268401224|2017071411100210915338304661|1002|4000.00|S|2017-07-14 19:55:00|R_UCF_PAY|hzfh150753|2|
2017071421012656301234|2017071411100210915338306989|1002|97900.00|S|2017-07-14 21:02:00|R_UCF_PAY|hzfh187|2|
2017071422280753901251|2017071411100210915338308121|1002|1000.00|S|2017-07-14 22:29:00|R_UCF_PAY|hzfh3986|2|
2017071422471807601255|2017071411100210915338308630|1002|13990.00|S|2017-07-14 22:48:00|R_UCF_PAY|hzfh814|2|
2017071419014451901213|2017071411100210915538403149|1002|50000.00|S|2017-07-14 19:03:00|R_UCF_PAY|hzfh150732|2|
