M20002661169|20170710|79|3900939.47
hzfh30|0.00|1010.00|0.00
hzfh150677|0.00|30100.00|0.00
hzfh1456|0.00|6025.00|0.00
hzfh150694|0.00|100.00|0.00
hzfh2765|0.00|1010.00|0.00
hzfh150352|0.00|50.00|0.00
hzfh150580|0.00|31200.00|0.00
hzfh1503|20045.84|20045.84|186625.00
hzfh150665|190200.00|190000.00|200.00
hzfh800|200.00|0.00|200.00
hzfh1470|10000.00|0.00|10000.00
hzfh694|15000.00|15000.00|0.00
hzfh150725|10000.00|0.00|10000.00
hzfh2824|0.00|1010.00|0.00
hzfh194|100000.00|189152.00|335196.64
hzfh150692|0.00|200.00|0.00
hzfh12|100.00|0.00|204.30
hzfh1403|3000.00|2000.00|3000.00
hzfh3579|0.00|10000.00|41.66
hzfh150685|0.00|150.00|0.00
hzfh1844|0.00|15150.00|0.00
hzfh2762|0.00|3030.00|0.00
hzfh422|400000.00|400000.00|0.00
hzfh970|100.00|0.00|100.00
hzfh3525|200000.00|0.00|200000.00
hzfh150509|0.00|15000.00|80.00
hzfh150720|40000.00|0.00|40000.00
hzfh3576|0.00|10041.66|0.00
hzfh1064|0.00|437.50|187.50
hzfh2471|0.00|1010.00|0.00
hzfh62|0.00|1110.00|0.00
hzfh150001|0.00|508.64|14815.34
hzfh150706|5.00|300.00|5.00
hzfh3767|1000.00|300.00|1001.24
hzfh915|6135.00|6135.00|0.00
hzfh1732|1490.00|0.00|2500.00
hzfh3695|0.00|301.24|0.00
hzfh150003|5.01|4.00|207.36
hzfh676|0.00|206.00|0.00
hzfh2072|0.00|3030.00|0.00
hzfh3590|0.00|301.24|0.00
hzfh2527|0.00|1010.00|0.00
hzfh520|30772.00|30795.00|19880.00
hzfh1473|1650000.00|101750.00|2408162.16
hzfh336|0.00|2030.00|0.00
hzfh2342|20083.33|0.00|20133.33
hzfh2828|0.00|3030.00|0.00
hzfh3730|0.00|301.24|0.00
hzfh2637|0.00|1015.00|0.00
hzfh150679|5000.00|0.00|5000.00
hzfh647|0.00|100.00|0.00
hzfh150688|50.00|10050.00|0.00
hzfh150716|300.00|0.00|300.00
hzfh135|2000.00|2000.00|0.00
hzfh3457|20000.00|0.00|20000.00
hzfh150739|300.00|0.00|300.00
hzfh3599|0.00|301.24|0.00
hzfh514|0.00|10000.00|0.00
hzfh3592|0.00|301.24|0.00
hzfh963|0.00|301.24|0.00
hzfh150670|0.00|300.00|0.00
hzfh1822|0.00|0.06|0.00
hzfh150000|104626.85|0.00|461409.16
hzfh150709|100000.00|0.00|100000.00
hzfh150587|9030.00|6000.00|3185.00
hzfh150525|20020.00|23400.00|16620.00
hzfh150704|0.00|1000.00|5.00
hzfh437|20450.00|24000.00|5450.00
hzfh150655|0.00|300.00|0.00
hzfh32|20100.00|0.00|20100.41
hzfh2398|1000000.00|1000000.00|0.00
hzfh942|200.00|0.00|200.00
hzfh221|4090.00|0.00|4090.00
hzfh150717|300.00|0.00|300.00
hzfh413|10000.00|0.00|10000.00
hzfh801|0.00|59085.00|0.00
hzfh685|26.29|24.00|186.33
hzfh938|11.25|10.00|209.13
hzfh196|38.00|39.75|1044.91
