M20002661169|20170725|40|3023267.84
2017072511484612901249|2017072511100210950525910620|1001|300000.00|S|2017-07-25 11:52:00|R_UCF_PAY|hzfh150734|1|
2017072514481859901334|2017072511100210950525914453|1002|50000.00|S|2017-07-25 14:50:00|R_UCF_PAY|hzfh151481|2|
2017072510131254401194|2017072511100210950625938896|1002|1000.00|S|2017-07-25 10:15:00|R_UCF_PAY|hzfh151453|2|
2017072510215594101201|2017072511100210950625938960|1002|50000.00|S|2017-07-25 10:41:00|R_UCF_PAY|hzfh4099|2|
2017072510335320501204|2017072511100210950625939243|1001|300000.00|S|2017-07-25 10:38:00|R_UCF_PAY|hzfh151471|1|
2017072510592715901232|2017072511100210950625940075|1002|100000.00|S|2017-07-25 11:00:00|R_UCF_PAY|hzfh151460|2|
2017072513121839101308|2017072511100210950625942495|1002|10000.00|S|2017-07-25 13:14:00|R_UCF_PAY|hzfh151479|2|
2017072514502784901338|2017072511100210950625944667|1002|50000.00|S|2017-07-25 14:52:00|R_UCF_PAY|hzfh151481|2|
2017072515141252801360|2017072511100210951125849402|1002|50000.00|S|2017-07-25 15:15:00|R_UCF_PAY|hzfh150335|2|
2017072515222522101368|2017072511100210951125849588|1002|302.00|S|2017-07-25 15:23:00|R_UCF_PAY|hzfh151483|2|
2017072515431408801384|2017072511100210951225892395|1002|50000.00|S|2017-07-25 15:45:00|R_UCF_PAY|hzfh1504|2|
2017072515474917001391|2017072511100210951225892441|1001|7420.00|S|2017-07-25 15:49:00|R_UCF_PAY|hzfh150001|1|
2017072516393693601419|2017072511100210951225893253|1002|300.00|S|2017-07-25 16:41:00|R_UCF_PAY|hzfh151485|2|
2017072517513091901478|2017072511100210951225916643|1002|900.00|S|2017-07-25 17:52:00|R_UCF_PAY|hzfh422|2|
2017072515462984801388|2017072511100210951425916515|1001|5000.00|S|2017-07-25 15:48:00|R_UCF_PAY|hzfh150001|1|
2017072510535735501217|2017072511100210952525843660|1002|100000.00|S|2017-07-25 10:55:00|R_UCF_PAY|hzfh151460|2|
2017072510552109901221|2017072511100210952525843710|1002|100000.00|S|2017-07-25 10:56:00|R_UCF_PAY|hzfh151460|2|
2017072510572781801226|2017072511100210952525843759|1002|100000.00|S|2017-07-25 10:58:00|R_UCF_PAY|hzfh151460|2|
2017072510580693601228|2017072511100210952525843781|1002|100000.00|S|2017-07-25 10:58:29|R_UCF_PAY|hzfh151460|2|
2017072510584437401230|2017072511100210952525843810|1002|100000.00|S|2017-07-25 11:00:00|R_UCF_PAY|hzfh151460|2|
2017072511000942501234|2017072511100210952525843843|1002|100000.00|S|2017-07-25 11:01:00|R_UCF_PAY|hzfh151460|2|
2017072511523817201255|2017072511100210952525844824|1001|500000.00|S|2017-07-25 12:06:00|R_UCF_PAY|hzfh150734|1|
2017072512064472701277|2017072511100210952525845127|1001|200000.00|S|2017-07-25 12:14:00|R_UCF_PAY|hzfh150734|1|
2017072508273529601173|2017072511100210952625880830|1002|19300.00|S|2017-07-25 08:29:00|R_UCF_PAY|hzfh150525|2|
2017072509052409501176|2017072511100210952625881152|1002|50000.00|S|2017-07-25 09:06:00|R_UCF_PAY|hzfh464|2|
2017072510521910001213|2017072511100210952625885657|1002|100000.00|S|2017-07-25 10:53:00|R_UCF_PAY|hzfh151460|2|
2017072510531000301215|2017072511100210952625885704|1002|100000.00|S|2017-07-25 10:54:00|R_UCF_PAY|hzfh151460|2|
2017072510542972701219|2017072511100210952625885745|1002|100000.00|S|2017-07-25 10:55:00|R_UCF_PAY|hzfh151460|2|
2017072511104388701240|2017072511100210952625886227|1002|60000.00|S|2017-07-25 11:12:00|R_UCF_PAY|hzfh151460|2|
2017072513365095401314|2017072511100210952625888598|1002|1000.00|S|2017-07-25 13:39:00|R_UCF_PAY|hzfh1463|2|
2017072514501861601336|2017072511100210952625890522|1001|20045.84|S|2017-07-25 14:55:00|R_UCF_PAY|hzfh520|1|
2017072515421271201381|2017072511100210955225946573|1002|50000.00|S|2017-07-25 15:43:00|R_UCF_PAY|hzfh1504|2|
2017072516042342901409|2017072511100210955225947059|1002|50000.00|S|2017-07-25 16:06:00|R_UCF_PAY|hzfh1101|2|
2017072516452661101422|2017072511100210955225950011|1002|10000.00|S|2017-07-25 16:46:00|R_UCF_PAY|hzfh151460|2|
2017072517353066801460|2017072511100210955225971136|1002|10000.00|S|2017-07-25 17:38:00|R_UCF_PAY|hzfh151379|2|
2017072519105696301501|2017072511100210955736412425|1002|10000.00|S|2017-07-25 19:12:00|R_UCF_PAY|hzfh784|2|
2017072519112815301503|2017072511100210956336484185|1002|8000.00|S|2017-07-25 19:11:49|R_UCF_PAY|hzfh784|2|
2017072523443065301560|2017072511100210957342937152|1002|100000.00|S|2017-07-25 23:46:00|R_UCF_PAY|hzfh151226|2|
2017072519102923901499|2017072511100210958736552386|1002|10000.00|S|2017-07-25 19:10:47|R_UCF_PAY|hzfh784|2|
2017072523432723701558|2017072511100210958942994047|1002|50000.00|S|2017-07-25 23:45:00|R_UCF_PAY|hzfh151226|2|
