M20002661169|20170720|31|808460.00
2017072008083908901670|2017072011100210932941161302|1002|300.00|S|2017-07-20 08:10:00|R_UCF_PAY|hzfh150912|2|
2017072009561057501710|2017072011100210932941163440|1002|1000.00|S|2017-07-20 09:57:00|R_UCF_PAY|hzfh151255|2|
2017072010002545501724|2017072011100210932941163479|1002|350.00|S|2017-07-20 10:01:00|R_UCF_PAY|hzfh151152|2|
2017072010141856001753|2017072011100210932941163647|1002|20000.00|S|2017-07-20 10:15:00|R_UCF_PAY|hzfh4100|2|
2017072010175653201767|2017072011100210932941163706|1002|120.00|S|2017-07-20 10:19:00|R_UCF_PAY|hzfh150707|2|
2017072011081005801803|2017072011100210932941164048|1001|20000.00|S|2017-07-20 11:20:00|R_UCF_PAY|hzfh1503|1|
2017072010240894001777|2017072011100210935941199163|1002|7600.00|S|2017-07-20 10:26:00|R_UCF_PAY|hzfh1588|2|
2017072010373643301788|2017072011100210935941199248|1002|20000.00|S|2017-07-20 10:39:00|R_UCF_PAY|hzfh4099|2|
2017072015125671801873|2017072011100210935941209699|1002|1000.00|S|2017-07-20 15:14:00|R_UCF_PAY|hzfh2407|2|
2017072008220752701672|2017072011100210936441223538|1002|10000.00|S|2017-07-20 08:23:00|R_UCF_PAY|hzfh137|2|
2017072008380181301674|2017072011100210936441223915|1002|50000.00|S|2017-07-20 08:39:00|R_UCF_PAY|hzfh150446|2|
2017072008384793701676|2017072011100210936441223941|1002|50000.00|S|2017-07-20 08:40:00|R_UCF_PAY|hzfh150446|2|
2017072009563809201714|2017072011100210936441225724|1001|10000.00|S|2017-07-20 10:00:00|R_UCF_PAY|hzfh151236|1|
2017072010064929901745|2017072011100210936441225800|1002|380.00|S|2017-07-20 10:09:00|R_UCF_PAY|hzfh151262|2|
2017072010122828101749|2017072011100210936441225841|1002|50000.00|S|2017-07-20 10:14:00|R_UCF_PAY|hzfh397|2|
2017072010190094101770|2017072011100210936441225906|1002|700.00|S|2017-07-20 10:20:00|R_UCF_PAY|hzfh150707|2|
2017072011005679501796|2017072011100210936441226206|1002|10000.00|S|2017-07-20 11:02:00|R_UCF_PAY|hzfh4099|2|
2017072012165394101823|2017072011100210936441229839|1002|1000.00|S|2017-07-20 12:18:00|R_UCF_PAY|hzfh4103|2|
2017072013143370101847|2017072011100210936441230781|1001|7970.00|S|2017-07-20 13:17:00|R_UCF_PAY|hzfh151275|1|
2017072014201195101856|2017072011100210936441233503|1002|20000.00|S|2017-07-20 14:22:00|R_UCF_PAY|hzfh150198|2|
2017072014511145201865|2017072011100210936441234902|1002|20000.00|S|2017-07-20 14:52:00|R_UCF_PAY|hzfh151276|2|
2017072014513762501867|2017072011100210936441234924|1001|409000.00|S|2017-07-20 14:58:00|R_UCF_PAY|hzfh1064|1|
2017072016412520801880|2017072011100210936441240122|1002|5800.00|S|2017-07-20 16:42:00|R_UCF_PAY|hzfh124|2|
2017072017113859101887|2017072011100210936441240794|1002|300.00|S|2017-07-20 17:13:00|R_UCF_PAY|hzfh151287|2|
2017072020410042701915|2017072011100210937541200263|1002|5120.00|S|2017-07-20 20:43:00|R_UCF_PAY|hzfh807|2|
2017072009561881701712|2017072011100210938141263915|1002|300.00|S|2017-07-20 09:59:00|R_UCF_PAY|hzfh2719|2|
2017072010151872001761|2017072011100210938141264129|1002|50000.00|S|2017-07-20 10:16:00|R_UCF_PAY|hzfh397|2|
2017072010341120501785|2017072011100210938141264248|1002|10000.00|S|2017-07-20 10:35:00|R_UCF_PAY|hzfh4100|2|
2017072010463396201793|2017072011100210938141264325|1002|10020.00|S|2017-07-20 10:47:00|R_UCF_PAY|hzfh150834|2|
2017072013510153301853|2017072011100210938141270313|1002|17000.00|S|2017-07-20 13:53:00|R_UCF_PAY|hzfh947|2|
2017072019554765801912|2017072011100210939141261410|1002|500.00|S|2017-07-20 19:57:00|R_UCF_PAY|hzfh150390|2|
