M20002661169|20170711|14|3626429.55
2017071015201780502738|2017071011100210893235881286|2001|10000.00|S|2017-07-11 10:21:00|W_UCF_PAY|hzfh413|
2017071016585783602812|2017071011100210894335912062|2001|100000.00|S|2017-07-11 10:21:00|W_UCF_PAY|hzfh150709|
2017071017172729202821|2017071011100210894335912126|2001|1390452.00|S|2017-07-11 11:11:00|W_UCF_PAY|hzfh690|
2017071017091115102817|2017071011100210894835983008|2001|335152.00|S|2017-07-11 10:21:00|W_UCF_PAY|hzfh194|
2017071018423098002845|2017071011100210895334530785|2001|10100.00|S|2017-07-11 10:21:00|W_UCF_PAY|hzfh1776|
2017071020470341802894|2017071011100210895334531131|2001|30.00|S|2017-07-11 09:27:00|W_UCF_PAY|hzfh196|
2017071021355454502950|2017071011100210895734563931|2001|301.24|S|2017-07-11 09:21:00|W_UCF_PAY|hzfh3769|
2017071017143299102819|2017071011100210895935940833|2001|1759802.00|S|2017-07-11 11:04:00|W_UCF_PAY|hzfh1473|
2017071019563688702858|2017071011100210898034602488|2001|10.01|S|2017-07-11 10:21:00|W_UCF_PAY|hzfh723|
2017071020031828902868|2017071011100210898034602513|2001|20.66|S|2017-07-11 10:21:00|W_UCF_PAY|hzfh723|
2017071113072709902116|2017071111100210895334539178|2001|301.24|S|2017-07-11 13:13:00|W_UCF_PAY|hzfh150181|
2017071113192114402119|2017071111100210895334539275|2001|20065.40|S|2017-07-11 13:23:00|W_UCF_PAY|hzfh150080|
2017071112392178502094|2017071111100210895734571600|2001|95.00|S|2017-07-11 12:51:00|W_UCF_PAY|hzfh150631|
2017071110394951002067|2017071111100210898034607899|2001|100.00|S|2017-07-11 10:51:00|W_UCF_PAY|hzfh150739|
