M20002661169|20170724|97|2756217.07
hzfh150665|18041.25|18241.25|0.00
hzfh151091|300.00|300.00|0.00
hzfh312|0.00|30.62|0.00
hzfh150573|4050.00|10000.00|50.00
hzfh151378|505.00|300.00|205.00
hzfh1558|0.00|2000.00|0.00
hzfh151293|100.00|30150.00|0.00
hzfh151342|0.00|10000.00|0.00
hzfh694|0.00|50.00|0.00
hzfh3378|0.00|301.24|0.00
hzfh2318|0.00|1000.00|0.00
hzfh150155|5000.00|5000.00|0.00
hzfh151208|5.00|300.00|5.00
hzfh689|300000.00|232702.00|1619714.00
hzfh151409|195.00|40100.00|100.00
hzfh150456|100.00|21000.00|100.00
hzfh151373|6025.00|6000.00|30.00
hzfh4100|0.00|20000.00|100.00
hzfh3036|0.00|3030.06|0.00
hzfh3353|0.00|8989.00|0.00
hzfh150283|0.00|1074.16|0.00
hzfh2124|0.00|1000.00|10.00
hzfh194|220000.00|11370.00|208682.96
hzfh2336|300.00|0.00|300.00
hzfh3576|0.00|69.00|0.75
hzfh150663|301.24|306.24|0.00
hzfh151449|1005.00|1000.00|5.00
hzfh1063|100000.00|85000.00|15000.00
hzfh151381|0.00|3000.00|0.00
hzfh970|0.00|1000.00|30177.83
hzfh150029|0.00|301.24|0.00
hzfh102|0.00|301.24|0.00
hzfh151340|0.00|605.00|0.00
hzfh150590|0.00|306.24|0.00
hzfh150612|0.00|20000.00|45.83
hzfh151464|2005.00|0.00|2005.00
hzfh151255|0.00|1000.00|0.00
hzfh150001|2000.00|818.74|1185.41
hzfh150479|803.33|0.00|1003.33
hzfh2673|500.00|500.00|0.00
hzfh4030|0.00|301.24|0.00
hzfh150501|45000.00|0.00|45100.00
hzfh150301|0.00|10041.66|0.00
hzfh464|100000.00|0.00|200000.00
hzfh2665|20000.00|0.00|20000.00
hzfh1785|0.00|20200.00|0.00
hzfh151432|10005.00|10000.00|5.00
hzfh1473|0.00|20045.84|160972.48
hzfh150662|301.24|0.00|501.24
hzfh151418|7005.00|7000.00|5.00
hzfh868|0.00|418.58|0.00
hzfh151317|0.00|10000.00|50.00
hzfh3527|0.00|1004.16|0.00
hzfh3450|0.00|300.00|1.24
hzfh150627|0.00|301.24|0.00
hzfh150740|0.00|1000.00|0.00
hzfh487|0.00|6000.00|0.00
hzfh2136|0.00|1010.00|0.00
hzfh150680|301.24|301.24|0.00
hzfh151383|305.00|300.00|5.00
hzfh3420|0.00|500.00|2.07
hzfh4075|0.00|301.24|0.00
hzfh408|0.00|10602.00|0.49
hzfh2945|0.00|10000.00|0.00
hzfh150620|0.00|301.24|0.00
hzfh150129|0.00|301.24|0.00
hzfh865|0.00|301.24|0.00
hzfh1025|0.00|5250.00|15200.00
hzfh151275|0.00|4000.00|0.00
hzfh151408|0.00|2000.00|5.00
hzfh784|10000.00|0.00|10000.00
hzfh647|0.00|1000.00|22.50
hzfh150000|24880.04|0.00|394946.86
hzfh150681|301.24|306.24|0.00
hzfh833|2000.00|2000.00|0.00
hzfh472|3200.00|5409.16|0.00
hzfh1043|0.00|5500.00|2.07
hzfh150605|0.00|2510.40|0.00
hzfh2230|0.00|20000.00|266.73
hzfh151446|40200.00|40000.00|200.00
hzfh151372|100.00|20000.00|100.00
hzfh151411|5.00|2000.00|5.00
hzfh437|0.00|37932.50|0.00
hzfh1707|0.00|301.24|0.00
hzfh4029|0.00|301.24|0.00
hzfh1516|0.00|48400.00|80.00
hzfh150632|0.00|306.24|0.00
hzfh58|0.00|1980.00|0.99
hzfh150475|0.00|100.00|0.00
hzfh701|300.00|300.00|0.00
hzfh150521|0.00|306.24|0.00
hzfh1471|0.00|4000.00|0.00
hzfh3427|0.00|20000.00|30000.00
hzfh150531|0.00|300.00|1.24
hzfh939|0.00|14140.00|0.00
hzfh45|0.00|50600.00|24.05
hzfh361|0.00|20000.00|0.00
