M20002661169|20170704|13|2501667.48
2017070416130709202356|2017070411100210874542375682|2001|500000.00|S|2017-07-04 16:37:00|W_UCF_PAY|hzfh1035|
2017070414074963302274|2017070411100210874742450691|2001|301.24|S|2017-07-04 14:13:00|W_UCF_PAY|hzfh3820|
2017070318472494802028|2017070311100210870239805884|2001|150.00|S|2017-07-04 09:31:00|W_UCF_PAY|hzfh4058|
2017070416125816902354|2017070411100210873242678545|2001|500000.00|S|2017-07-04 16:37:00|W_UCF_PAY|hzfh1035|
2017070416132693602360|2017070411100210873242678551|2001|500000.00|S|2017-07-04 16:37:00|W_UCF_PAY|hzfh1035|
2017070416231469602368|2017070411100210874542375755|2001|15.00|S|2017-07-04 16:33:00|W_UCF_PAY|hzfh150573|
2017070416124434702352|2017070411100210874742454645|2001|500000.00|S|2017-07-04 16:37:00|W_UCF_PAY|hzfh1035|
2017070412150122102201|2017070411100210874142369256|2001|300.00|S|2017-07-04 12:22:04|W_UCF_PAY|hzfh3810|
2017070412231711602205|2017070411100210874142369277|2001|301.24|S|2017-07-04 12:41:00|W_UCF_PAY|hzfh3803|
2017070317321297702000|2017070311100210865239766291|2001|100.00|S|2017-07-04 09:31:00|W_UCF_PAY|hzfh150011|
2017070416131695202358|2017070411100210874142374693|2001|500000.00|S|2017-07-04 16:37:00|W_UCF_PAY|hzfh1035|
2017070314305401902948|2017070311100210865239762156|2001|400.00|S|2017-07-04 09:31:00|W_UCF_PAY|hzfh114|
2017070311080648502901|2017070311100210865239760433|2001|100.00|S|2017-07-04 09:31:00|W_UCF_PAY|hzfh915|
