M20002661169|20170705|92|3226564.23
hzfh3378|300.00|300.00|0.00
hzfh1705|200000.00|300000.00|0.00
hzfh3696|3000.00|3000.00|0.00
hzfh150581|0.00|300.00|0.00
hzfh150573|6005.00|6000.00|5.00
hzfh150580|50115.00|75000.00|9195.00
hzfh3804|0.00|5020.82|0.00
hzfh150554|70000.00|170000.00|0.00
hzfh1503|0.00|24000.00|186625.00
hzfh150499|50000.00|0.00|100000.00
hzfh150351|9030.00|0.00|9030.00
hzfh4024|301.24|0.00|301.24
hzfh3632|301.24|0.00|306.24
hzfh4026|301.24|0.00|301.24
hzfh194|2340000.00|231302.00|2298491.48
hzfh1599|0.00|5050.00|0.00
hzfh150600|50200.00|30000.00|20200.00
hzfh150593|99900.00|0.00|99900.00
hzfh4100|100.00|0.00|20000.00
hzfh2475|34340.00|9898.00|34340.00
hzfh4034|301.24|0.00|301.24
hzfh2659|10041.66|0.00|10041.66
hzfh2468|1010.00|0.00|1010.00
hzfh150590|305.00|300.00|5.00
hzfh150415|6715.00|3700.00|3015.00
hzfh150029|300.00|300.00|0.00
hzfh171|5000.00|5000.00|0.00
hzfh1656|2500.00|0.00|2500.00
hzfh3525|200000.00|200000.00|0.00
hzfh1064|0.00|1750.00|625.00
hzfh3576|0.00|300.00|0.00
hzfh2473|0.00|1010.00|0.00
hzfh583|30000.00|0.00|30000.00
hzfh2507|2020.00|0.00|2020.00
hzfh3947|301.24|0.00|301.24
hzfh150001|0.00|952.45|17598.92
hzfh4099|20000.00|20000.00|0.00
hzfh150301|10000.00|10000.00|0.00
hzfh150597|10000.00|10000.00|0.00
hzfh150595|305.00|0.00|305.00
hzfh4030|300.00|0.00|300.00
hzfh150583|305.00|0.00|305.00
hzfh150585|50000.00|0.00|50000.00
hzfh2413|0.00|1010.00|0.00
hzfh324|9090.00|0.00|9090.00
hzfh3815|301.24|0.00|301.24
hzfh1588|100000.00|100000.00|0.00
hzfh3450|300.00|300.00|0.00
hzfh1473|40045.84|20165.84|19880.00
hzfh150563|0.00|1000.00|5.00
hzfh520|100500.00|51875.00|48625.00
hzfh512|0.00|128.99|0.00
hzfh150294|640000.00|740000.00|100.00
hzfh2536|100.00|0.00|100.00
hzfh2467|0.00|1010.00|0.00
hzfh4027|301.24|0.00|301.24
hzfh3833|301.24|0.00|301.24
hzfh2512|4040.00|0.00|4040.00
hzfh4047|301.24|0.00|306.24
hzfh3984|502.07|0.00|502.07
hzfh1712|1045.00|0.00|1045.00
hzfh865|300.00|300.00|0.00
hzfh150480|305.00|300.00|5.00
hzfh2465|0.00|10000.00|4.16
hzfh793|3000.00|3000.00|0.00
hzfh3779|40100.00|0.00|40100.00
hzfh150602|10005.00|0.00|10005.00
hzfh2357|0.00|1010.00|0.00
hzfh4054|301.24|0.00|301.24
hzfh3436|5020.82|0.00|5020.82
hzfh4029|300.00|0.00|300.00
hzfh150418|300.00|300.00|0.00
hzfh1707|300.00|300.00|0.00
hzfh150524|305.00|300.00|5.00
hzfh1009|0.00|20000.00|0.00
hzfh150000|99915.14|81146.00|121339.15
hzfh150587|50005.00|0.00|50005.00
hzfh150605|2505.00|0.00|2505.00
hzfh150012|10050.00|0.00|10050.00
hzfh3834|301.24|0.00|301.24
hzfh3950|301.24|0.00|301.24
hzfh444|3000.00|0.00|3000.00
hzfh3039|301.24|0.00|301.24
hzfh3814|301.24|0.00|301.24
hzfh4025|301.24|0.00|301.24
hzfh150531|0.00|300.00|0.00
hzfh910|0.00|20075.00|8.33
hzfh685|0.00|1.00|184.04
hzfh150601|305.00|0.00|305.00
hzfh413|450000.00|700000.00|0.00
hzfh150484|0.00|30000.00|0.00
hzfh150564|300.00|0.00|300.00
