M20002661169|20170711|48|2415869.43
hzfh690|300000.00|1398702.00|291798.00
hzfh723|0.00|30.67|117.54
hzfh1470|20200.00|10000.00|20200.00
hzfh150725|0.00|10000.00|0.00
hzfh3601|16950.00|16900.00|102.91
hzfh1503|400000.00|20000.00|566625.00
hzfh150702|305.00|300.00|5.00
hzfh194|0.00|335152.00|44.64
hzfh1403|0.00|3000.00|0.00
hzfh150593|30.00|7100.00|45.00
hzfh1280|1010.00|0.00|1010.00
hzfh3525|200000.00|400000.00|0.00
hzfh2015|10000.00|0.00|10000.00
hzfh150001|0.00|227.48|14587.86
hzfh3769|0.00|301.24|0.00
hzfh150631|1000.00|95.00|1005.00
hzfh150080|15765.40|20065.40|0.00
hzfh150501|0.00|10000.00|0.00
hzfh1030|20200.00|0.00|20200.00
hzfh1473|270000.00|1786217.84|891944.32
hzfh1776|0.00|10100.00|0.00
hzfh3479|8000.00|8000.00|0.00
hzfh520|30620.00|50500.00|0.00
hzfh1785|8080.00|0.00|8080.00
hzfh150739|200.00|500.00|0.00
hzfh150716|300.00|300.00|300.00
hzfh3457|55000.00|15000.00|60000.00
hzfh1228|1010.00|0.00|1010.00
hzfh150000|34628.03|0.00|496037.19
hzfh150709|20000.00|100000.00|20000.00
hzfh150648|305.00|300.00|5.00
hzfh3583|2000.00|2000.00|0.00
hzfh150181|301.24|301.24|0.00
hzfh150128|1004.16|0.00|1009.16
hzfh406|3012.49|0.00|3012.49
hzfh150525|80.00|16000.00|700.00
hzfh2256|0.00|1000.00|10.00
hzfh405|300.00|0.00|300.00
hzfh413|300000.00|310000.00|0.00
hzfh196|0.00|30.00|1014.91
hzfh150728|400.00|300.00|100.00
hzfh150717|5.00|300.00|5.00
hzfh801|49000.00|49000.00|0.00
hzfh150414|100.00|100.00|0.00
hzfh2353|100000.00|100000.00|0.00
hzfh32|0.00|20000.00|100.41
hzfh1740|1500.00|0.00|1500.00
hzfh1472|5000.00|0.00|5000.00
