M20002661169|20170703|77|2768487.10
hzfh150482|4505.00|5.00|6000.00
hzfh3612|0.00|301.24|0.00
hzfh3647|0.00|301.24|0.00
hzfh3516|0.00|301.24|0.00
hzfh3689|0.00|301.24|0.00
hzfh3601|6000.00|18700.00|52.91
hzfh194|0.00|55502.00|39793.48
hzfh150460|0.00|505.00|0.00
hzfh3593|0.00|301.24|0.00
hzfh150093|0.00|100.00|0.00
hzfh3764|0.00|3012.49|0.00
hzfh150200|6030.00|6000.00|30.00
hzfh642|0.00|32500.00|0.00
hzfh75|0.00|2500.00|0.00
hzfh2904|0.00|10000.00|10000.00
hzfh80|0.00|2500.00|0.00
hzfh88|0.00|2500.00|0.00
hzfh3194|0.00|20000.00|100.00
hzfh1903|0.00|6000.00|60.00
hzfh150474|0.00|500.00|0.00
hzfh3447|0.00|301.24|0.00
hzfh3750|0.00|301.24|0.00
hzfh3525|0.00|18022.16|0.00
hzfh1063|0.00|40000.00|0.00
hzfh150509|0.00|21600.00|100.00
hzfh150001|5.00|522.49|18951.37
hzfh915|20070.00|20000.00|100.00
hzfh3800|0.00|1004.16|0.00
hzfh3495|0.00|5020.82|0.00
hzfh3645|0.00|20000.00|100.00
hzfh116|86050.00|86000.00|50.00
hzfh520|20000.00|120.00|29020.00
hzfh1473|20045.84|20045.84|0.00
hzfh2764|6700.00|0.00|20000.00
hzfh3726|0.00|2000.00|818.33
hzfh315|0.00|301.00|0.24
hzfh150142|0.00|5000.00|0.00
hzfh3676|0.00|301.24|0.00
hzfh3598|0.00|301.20|0.04
hzfh2115|0.00|301.24|0.00
hzfh3745|0.00|301.24|0.00
hzfh133|0.00|5050.00|0.00
hzfh79|0.00|3000.00|0.00
hzfh1505|301.24|0.00|301.24
hzfh3642|0.00|200.82|0.00
hzfh3986|2500.00|2500.00|0.00
hzfh913|25050.00|25000.00|50.00
hzfh2136|0.00|9090.00|0.00
hzfh1035|500000.00|0.00|2500000.00
hzfh3763|0.00|2500.00|0.00
hzfh3820|301.24|0.00|301.24
hzfh78|0.00|2050.00|20.00
hzfh150498|90200.00|90200.00|0.00
hzfh437|10000.00|20000.00|0.00
hzfh150000|126.03|0.00|101187.01
hzfh3783|0.00|50.00|0.00
hzfh150177|0.00|55.00|0.00
hzfh150011|20100.00|0.00|20100.00
hzfh150425|0.00|3000.00|0.00
hzfh1875|0.00|3000.00|0.00
hzfh3583|0.00|5000.00|0.00
hzfh1009|20000.00|0.00|20000.00
hzfh963|301.24|0.00|301.24
hzfh114|300.00|0.00|400.00
hzfh150521|300.00|0.00|300.00
hzfh3657|0.00|10041.66|0.00
hzfh3674|0.00|301.24|0.00
hzfh3698|0.00|301.24|0.00
hzfh3701|0.00|316.24|0.00
hzfh3424|0.00|301.24|0.00
hzfh3492|0.00|301.24|0.00
hzfh83|0.00|2500.00|0.00
hzfh2132|0.00|2500.00|0.00
hzfh58|0.00|2500.00|0.00
hzfh45|0.00|50000.00|50.00
hzfh1601|0.00|20000.00|0.00
hzfh150531|300.00|0.00|300.00
