M20002661169|20170716|91|3809271.31
hzfh1107|2000.00|0.00|2000.24
hzfh150889|30.00|10000.00|30.00
hzfh150908|10005.00|300.00|9705.00
hzfh392|0.00|51125.00|0.00
hzfh800|5112.50|0.00|5312.50
hzfh956|10.00|0.00|10.00
hzfh150464|6025.00|0.00|6030.00
hzfh2973|1010.00|0.00|1010.00
hzfh2894|1010.00|0.00|1010.00
hzfh1512|1010.00|0.00|1010.00
hzfh150470|301.24|0.00|306.24
hzfh998|30000.00|30000.00|401.66
hzfh3677|700.00|0.00|1001.24
hzfh150580|50000.00|0.00|50000.00
hzfh1503|670000.00|43620.00|2081046.25
hzfh150695|550000.00|0.00|550000.00
hzfh150460|502.07|0.00|502.07
hzfh150104|301.24|0.00|301.24
hzfh150373|301.24|0.00|306.24
hzfh151012|2005.00|2000.00|5.00
hzfh3058|1010.00|0.00|1010.00
hzfh1595|4343.00|0.00|4343.00
hzfh150116|1004.16|0.00|1004.16
hzfh194|0.00|20045.84|49294.64
hzfh150435|100.40|0.00|100.40
hzfh812|1000.00|0.00|1000.16
hzfh4057|0.00|1000.00|1000.00
hzfh150456|0.00|300.00|0.00
hzfh858|30675.00|0.00|40900.00
hzfh150356|301.24|0.00|301.24
hzfh150885|100.00|120000.00|100.00
hzfh4071|301.24|0.00|301.24
hzfh1314|3333.00|0.00|3333.00
hzfh3056|1010.00|0.00|1010.00
hzfh120|1515.00|0.00|1515.06
hzfh1064|0.00|437.50|5750.00
hzfh1673|301.24|0.00|301.24
hzfh4064|1000.00|0.00|1000.00
hzfh970|0.00|50000.00|37970.00
hzfh150001|100.00|509.91|40772.54
hzfh151007|50.00|10000.00|50.00
hzfh324|50000.00|4400.00|45690.00
hzfh3989|5020.82|0.00|5020.82
hzfh150458|301.24|0.00|301.24
hzfh168|100000.00|0.00|100000.00
hzfh150103|301.24|0.00|301.24
hzfh116|50000.00|50000.00|0.00
hzfh1776|150000.00|130000.00|20000.00
hzfh150429|301.24|0.00|306.24
hzfh150423|602.49|0.00|607.49
hzfh150260|301.24|0.00|306.24
hzfh676|80.00|0.00|80.00
hzfh150276|502.07|0.00|1002.07
hzfh3430|301.24|0.00|301.24
hzfh1473|0.00|50500.00|452570.32
hzfh2827|1010.00|0.00|1010.00
hzfh2987|10100.00|0.00|10100.00
hzfh1918|20200.00|0.00|20200.00
hzfh1826|602.48|0.00|602.48
hzfh3444|11925.00|0.00|30000.00
hzfh979|0.00|50000.00|0.00
hzfh150277|0.00|20000.00|0.00
hzfh187|210.00|0.00|210.00
hzfh1788|100.00|0.00|100.00
hzfh150428|300.00|0.00|300.00
hzfh150444|301.24|0.00|306.24
hzfh150459|301.24|0.00|306.24
hzfh150469|301.24|0.00|306.24
hzfh135|6439.00|2500.00|3939.00
hzfh150467|301.24|0.00|306.24
hzfh3583|3000.00|0.00|3000.00
hzfh150587|15.00|3000.00|200.00
hzfh437|15337.50|0.00|23517.50
hzfh151023|20100.00|100.00|20000.00
hzfh150513|50.00|10000.00|50.00
hzfh150454|301.24|0.00|306.24
hzfh150000|43620.20|0.00|140059.91
hzfh2272|49950.00|65100.00|0.00
hzfh1038|1000.00|0.00|1000.00
hzfh150704|0.00|5000.00|0.00
hzfh137|0.00|20000.00|50.00
hzfh801|11900.00|20000.00|6900.00
hzfh1835|301.24|0.00|301.24
hzfh150773|50050.00|50000.00|50.00
hzfh942|100.00|0.00|300.00
hzfh150102|301.24|0.00|301.24
hzfh150384|301.24|0.00|306.24
hzfh3065|1010.00|0.00|1010.00
hzfh151024|16400.00|16400.00|0.00
hzfh150999|16400.00|0.00|16400.00
hzfh150451|301.24|0.00|301.24
