M20002661169|20170710|37|304697.16
2017070717404466402887|2017070711100210883735911795|2001|186402.00|S|2017-07-10 09:21:00|W_UCF_PAY|hzfh194|
2017070718010648402911|2017070711100210887835853327|2001|1010.00|S|2017-07-10 09:21:00|W_UCF_PAY|hzfh30|
2017070722041075902956|2017070711100210890135912523|2001|1010.00|S|2017-07-10 09:21:00|W_UCF_PAY|hzfh2471|
2017070718020604602915|2017070711100210890635954852|2001|3030.00|S|2017-07-10 09:20:48|W_UCF_PAY|hzfh2072|
2017070718522533902938|2017070711100210890635955066|2001|10000.00|S|2017-07-10 09:21:00|W_UCF_PAY|hzfh514|
2017070718544238002940|2017070711100210890635955069|2001|301.24|S|2017-07-10 09:21:00|W_UCF_PAY|hzfh3730|
2017070720203997602944|2017070711100210890635955338|2001|1015.00|S|2017-07-10 09:21:00|W_UCF_PAY|hzfh2637|
2017070816465590602067|2017070811100210887835865111|2001|1010.00|S|2017-07-10 09:11:00|W_UCF_PAY|hzfh2527|
2017070817110137502071|2017070811100210887835865223|2001|0.06|S|2017-07-10 09:21:00|W_UCF_PAY|hzfh1822|
2017070813022748702048|2017070811100210890135918985|2001|1110.00|S|2017-07-10 09:10:32|W_UCF_PAY|hzfh62|
2017070910012549002180|2017070911100210889435928335|2001|150.00|S|2017-07-10 09:11:00|W_UCF_PAY|hzfh150685|
2017070915184752402314|2017070911100210889435930837|2001|6025.00|S|2017-07-10 09:21:00|W_UCF_PAY|hzfh1456|
2017070913060756102285|2017070911100210891135871243|2001|3030.00|S|2017-07-10 09:21:00|W_UCF_PAY|hzfh2828|
2017070914553984702303|2017070911100210891135871556|2001|301.24|S|2017-07-10 09:21:00|W_UCF_PAY|hzfh3599|
2017070910244526002199|2017070911100210891435901072|2001|50.00|S|2017-07-10 09:21:00|W_UCF_PAY|hzfh150352|
2017070912300329502253|2017070911100210891435901927|2001|100.00|S|2017-07-10 09:11:00|W_UCF_PAY|hzfh150694|
2017070913021544102277|2017070911100210891435902099|2001|15150.00|S|2017-07-10 09:11:00|W_UCF_PAY|hzfh1844|
2017070914051923002291|2017070911100210891435902385|2001|301.24|S|2017-07-10 09:21:00|W_UCF_PAY|hzfh3590|
2017070912041496702239|2017070911100210893835972774|2001|200.00|S|2017-07-10 09:11:00|W_UCF_PAY|hzfh150692|
2017070913044320102283|2017070911100210893835973121|2001|1010.00|S|2017-07-10 09:21:00|W_UCF_PAY|hzfh2824|
2017070915291713402319|2017070911100210893835974210|2001|3030.00|S|2017-07-10 09:22:00|W_UCF_PAY|hzfh2762|
2017070919582735802375|2017070911100210895935933131|2001|100.00|S|2017-07-10 09:21:00|W_UCF_PAY|hzfh150677|
2017070920035051502379|2017070911100210895935933134|2001|301.24|S|2017-07-10 09:22:00|W_UCF_PAY|hzfh3592|
2017070921265789902391|2017070911100210895935934213|2001|1010.00|S|2017-07-10 09:21:00|W_UCF_PAY|hzfh2765|
2017071006211835502444|2017071011100210893235876768|2001|301.24|S|2017-07-10 09:11:00|W_UCF_PAY|hzfh963|
2017071008543856502450|2017071011100210893235876900|2001|206.00|S|2017-07-10 09:11:00|W_UCF_PAY|hzfh676|
2017071015220254502744|2017071011100210893235881303|2001|59085.00|S|2017-07-10 15:41:00|W_UCF_PAY|hzfh801|
2017071015405722402756|2017071011100210893235881420|2001|100.00|S|2017-07-10 15:53:00|W_UCF_PAY|hzfh647|
2017071011091012102549|2017071011100210894335908446|2001|50.00|S|2017-07-10 11:20:20|W_UCF_PAY|hzfh150688|
2017071011345194902573|2017071011100210894335908673|2001|2000.00|S|2017-07-10 11:51:00|W_UCF_PAY|hzfh1403|
2017071012233514902621|2017071011100210894335909805|2001|41.66|S|2017-07-10 12:32:03|W_UCF_PAY|hzfh3576|
2017071011113922402558|2017071011100210894835979474|2001|300.00|S|2017-07-10 11:30:23|W_UCF_PAY|hzfh3767|
2017071007403151702448|2017071011100210895935935776|2001|300.00|S|2017-07-10 09:11:00|W_UCF_PAY|hzfh150670|
2017071010442719102526|2017071011100210895935936948|2001|200.00|S|2017-07-10 11:01:00|W_UCF_PAY|hzfh150580|
2017071013112438602665|2017071011100210895935938990|2001|6135.00|S|2017-07-10 13:30:23|W_UCF_PAY|hzfh915|
2017071014385811002719|2017071011100210895935939768|2001|30.00|S|2017-07-10 14:51:00|W_UCF_PAY|hzfh336|
2017071015535659702766|2017071011100210895935940213|2001|301.24|S|2017-07-10 16:11:00|W_UCF_PAY|hzfh3695|
