M20002661169|20170719|47|2678317.33
hzfh1503|120000.00|3619672.00|395754.25
hzfh91|0.00|249.73|0.00
hzfh150580|0.00|40000.00|0.00
hzfh150573|0.00|3500.00|2470.00
hzfh1806|300.00|300.00|0.00
hzfh151208|300.00|0.00|300.00
hzfh194|134000.00|143150.00|52.96
hzfh150373|0.00|306.24|0.00
hzfh689|50000.00|430200.00|806848.00
hzfh2151|0.00|10100.00|0.00
hzfh150446|100000.00|0.00|100150.00
hzfh1085|458080.00|0.00|458080.00
hzfh97|100.00|0.00|108.02
hzfh150509|0.00|18400.00|76.66
hzfh432|2045.00|0.00|2050.42
hzfh151082|10005.00|10000.00|5.00
hzfh3195|1010.00|0.00|1010.00
hzfh2986|30300.00|0.00|30300.00
hzfh583|10100.00|0.00|10100.00
hzfh2336|0.00|301.24|0.00
hzfh3056|0.00|1010.00|0.00
hzfh150001|0.00|235.00|2214.05
hzfh150560|1000.00|1000.00|0.00
hzfh150707|30000.00|0.00|30030.00
hzfh3329|300.00|0.00|300.00
hzfh150843|0.00|2000.00|5.00
hzfh4078|6000.00|6000.00|0.00
hzfh150103|0.00|301.24|0.00
hzfh464|0.00|30675.00|0.00
hzfh324|0.00|45700.00|6.96
hzfh2827|0.00|1010.00|0.00
hzfh520|20045.84|20045.84|40.48
hzfh151148|0.00|300.00|0.00
hzfh313|181.70|4300.00|0.00
hzfh670|112612.50|0.00|112612.50
hzfh150198|0.00|10050.00|0.00
hzfh150420|0.00|30150.00|0.00
hzfh150000|3624.01|0.00|230322.54
hzfh521|50500.00|50500.00|52.16
hzfh150498|20083.33|0.00|20083.33
hzfh150834|6185.00|0.00|6200.00
hzfh151207|8405.00|8400.00|5.00
hzfh151128|130000.00|0.00|400000.00
hzfh151227|10050.00|0.00|10050.00
hzfh457|0.00|156.25|0.00
hzfh939|9090.00|0.00|9090.00
hzfh3427|50000.00|0.00|50000.00
